what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1337080031545
os,sysinfo,,,"win32",1337080031545
arch,sysinfo,,,"x86",1337080031545
ws,sysinfo,,,"win32",1337080031545
locale,sysinfo,,,"en_US",1337080031545
processors,sysinfo,,,"4",1337080031545
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1337080031545
java.runtime.version,sysinfo,,,"1.7.0_03-b05",1337080031545
java.specification.name,sysinfo,,,"Java Platform API Specification",1337080031545
java.specification.vendor,sysinfo,,,"Oracle Corporation",1337080031545
java.specification.version,sysinfo,,,"1.7",1337080031545
java.vendor,sysinfo,,,"Oracle Corporation",1337080031545
java.version,sysinfo,,,"1.7.0_03",1337080031545
java.vm.info,sysinfo,,,"mixed mode, sharing",1337080031545
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1337080031545
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1337080031545
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1337080031545
java.vm.specification.version,sysinfo,,,"1.7",1337080031545
java.vm.vendor,sysinfo,,,"Oracle Corporation",1337080031545
java.vm.version,sysinfo,,,"22.1-b02",1337080031545
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.100.v201101252155,"org.eclipse.jst.ws.jaxws.dom.integration",1337080033479
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1337080033479
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1337080033588
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1337080036256
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1337080038502
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1337080038595
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337080038751
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337080038783
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1337080039344
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1337080039360
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1337080039375
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1337080039500
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337080039734
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337080039750
