what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1337341840211
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337341845829
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337341911660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337341913626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337341994636
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337341996104
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1337341996119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337342000770
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337342004984
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337342006810
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337342085543
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337342087197
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1337342087197
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337342101178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337342206820
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337342208458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337342278699
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337342281382
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1337342480889
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337342480889
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1337342482512
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337342485164
