what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1337870453630
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1337870453661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337870460327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337870462651
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAutomatically",1337870466177
error,log,,,"Several ports (8080, 8009) required by Tomcat v7.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1337870473212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337870473228
error,log,,,"Several ports (8080, 8009) required by Tomcat v7.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1337870474148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337870476067
error,log,,,"Several ports (8080, 8009) required by Tomcat v7.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1337870477315
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337870477331
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337870479218
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAutomatically",1337870486441
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337870491355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337870502369
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAutomatically",1337870509451
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337870514427
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1337870514427
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337870522091
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337870525975
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1337870526007
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1337870526069
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1337870526116
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1337870529301
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1337870529427
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1337870533233
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337870533296
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1337870533296
